game_id,team,gameday,off_epa,off_success,off_pass_epa,off_rush_epa,off_sack_rate,off_turnover_rate,def_epa_allowed,def_success_allowed,def_pass_epa_allowed,def_rush_epa_allowed,def_sack_rate,def_takeaway_rate
2025_14_TEN_CLE,CLE,2025-12-07,-0.054913987686945887,0.42028985507246375,0.06320647729529918,-0.36575731658759086,0.028985507246376812,0.028985507246376812,-0.10117867890800007,0.3484848484848485,-0.3099334639206063,0.07278364193583846,0.015151515151515152,0.015151515151515152
2025_15_CLE_CHI,CLE,2025-12-14,-0.466044770482573,0.23214285714285715,-0.5153060995945414,-0.31826078314666767,0.08928571428571429,0.05357142857142857,0.046928344922464935,0.4461538461538462,0.16325123060311675,-0.07302963093570725,0.046153846153846156,0.0
2025_16_BUF_CLE,CLE,2025-12-21,-0.11955800764213932,0.4626865671641791,-0.26912239038671854,0.08876381118066742,0.04477611940298507,0.029850746268656716,0.06078290143606924,0.5416666666666666,-0.3432381860755179,0.43248230194672943,0.041666666666666664,0.0
2025_17_PIT_CLE,CLE,2025-12-28,-0.20642805863255265,0.35294117647058826,-0.10088047713676132,-0.34555896151336846,0.0392156862745098,0.0392156862745098,-0.21981135756488196,0.40625,-0.33576126751980545,-0.013118039819148733,0.03125,0.0
2025_18_CLE_CIN,CLE,2026-01-04,-0.12539844451237514,0.34615384615384615,-0.28024474738947186,0.085755604865484,0.11538461538461539,0.019230769230769232,-0.101365365479388,0.5882352941176471,-0.275368822592668,0.19792058075545355,0.029411764705882353,0.029411764705882353
2025_11_DAL_LV,DAL,2025-11-17,0.1686040460768793,0.5645161290322581,0.3103393233142085,-0.01512686886039942,0.016129032258064516,0.016129032258064516,-0.19856228604719922,0.4406779661016949,-0.20973298585540592,-0.12734907476988155,0.06779661016949153,0.01694915254237288
2025_12_PHI_DAL,DAL,2025-11-23,-0.02401653861320894,0.43661971830985913,0.1151522445854027,-0.26488558645695987,0.014084507042253521,0.028169014084507043,0.003168774360268489,0.3968253968253968,0.04936343801516296,-0.132528050125984,0.015873015873015872,0.015873015873015872
2025_13_KC_DAL,DAL,2025-11-27,0.2741571873269184,0.4927536231884058,0.4333384677541997,-0.04420537352764412,0.0,0.014492753623188406,0.17532251780027186,0.42424242424242425,0.3159806490698627,-0.14819118411978707,0.045454545454545456,0.0
2025_14_DAL_DET,DAL,2025-12-04,-0.05355206071419371,0.4268292682926829,-0.0761129110231654,0.007977531037547371,0.06097560975609756,0.036585365853658534,0.2641339696484982,0.4666666666666667,0.27650864770329936,0.2411524246895819,0.016666666666666666,0.0
2025_15_MIN_DAL,DAL,2025-12-14,0.10339068579010403,0.4647887323943662,0.0018413925774561344,0.2421747198473895,0.028169014084507043,0.0,0.21643486086245267,0.48148148148148145,0.47594198947972977,-0.06303435457153804,0.0,0.018518518518518517
2025_16_LAC_DAL,DAL,2025-12-21,0.01231907435179515,0.46551724137931033,0.17880326848189915,-0.30400089449540246,0.017241379310344827,0.017241379310344827,0.41529866771288226,0.5555555555555556,0.7742638666357353,0.020436948897743907,0.0,0.0
2025_17_DAL_WAS,DAL,2025-12-25,0.22120342835415102,0.4891304347826087,0.3143432908905283,0.11506730592897686,0.06521739130434782,0.0,0.23194034123825472,0.4418604651162791,0.20820755820781334,0.2719894126021245,0.046511627906976744,0.0
2025_18_DAL_NYG,DAL,2026-01-04,-0.08934221212669698,0.4444444444444444,-0.1480660233367988,-0.03061840091659515,0.0,0.037037037037037035,0.12790818828515074,0.4533333333333333,0.21994574299692493,-0.010148143782510433,0.05333333333333334,0.013333333333333334
2025_10_LV_DEN,DEN,2025-11-06,-0.30538676881801535,0.3728813559322034,-0.41389607412391216,-0.16766341977591553,0.03389830508474576,0.03389830508474576,-0.3926293958135189,0.3333333333333333,-0.48694588344826195,-0.24090287222719306,0.1,0.016666666666666666
2025_11_KC_DEN,DEN,2025-11-16,0.015152114192691234,0.4426229508196721,0.11485248670524194,-0.1892336494580377,0.03278688524590164,0.0,0.1185824117226051,0.42857142857142855,0.1324106200494559,0.06326957841520198,0.04285714285714286,0.014285714285714285
2025_13_DEN_WAS,DEN,2025-11-30,0.15219854304392624,0.44285714285714284,0.19789730987609366,0.045568087102202254,0.014285714285714285,0.014285714285714285,0.08815380018985956,0.4157303370786517,0.08649218065039602,0.09142165195080451,0.02247191011235955,0.011235955056179775
2025_14_DEN_LV,DEN,2025-12-07,0.14558328413279562,0.5675675675675675,0.20963073254721473,0.05674327504182715,0.04054054054054054,0.0,0.012383777215348139,0.4,0.043240772339607984,-0.09701829640702768,0.08,0.0
2025_15_GB_DEN,DEN,2025-12-14,0.1670819817701369,0.48484848484848486,0.531639580083337,-0.3276747587977775,0.0,0.015151515151515152,0.04589755119880977,0.4090909090909091,0.1452518805598122,-0.21904732709719676,0.045454545454545456,0.030303030303030304
