game_id,team,gameday,off_expl_pass_rate,off_expl_rush_rate,off_big_epa_rate,off_bust_epa_rate,off_epa_std,def_expl_pass_allowed,def_expl_rush_allowed,def_big_epa_allowed,def_havoc_epa_rate,def_epa_std_allowed,st_epa_mean,st_epa_std
2025_13_CHI_PHI,CHI,2025-11-28,0.023809523809523808,0.13636363636363635,0.08139534883720931,0.06976744186046512,1.3100519001824205,0.08571428571428572,0.11764705882352941,0.11538461538461539,0.07692307692307693,1.3832517503808999,0.20075825880210316,0.625242103865928
2025_14_CHI_GB,CHI,2025-12-07,0.075,0.0,0.1,0.02857142857142857,0.9746489294607616,0.14814814814814814,0.16,0.1346153846153846,0.057692307692307696,1.4966606903672766,0.2922925995299544,0.6244262124426314
2025_15_CLE_CHI,CHI,2025-12-14,0.12121212121212122,0.125,0.13846153846153847,0.046153846153846156,1.1295932921453373,0.047619047619047616,0.0,0.07142857142857142,0.125,1.5969703179752108,0.3028316915095589,0.7081030590334769
2025_16_GB_CHI,CHI,2025-12-20,0.12195121951219512,0.13043478260869565,0.09375,0.03125,1.3450653264462094,0.12121212121212122,0.10810810810810811,0.12857142857142856,0.04285714285714286,1.4096123338938191,0.20149616960332084,0.38879278153496516
2025_17_CHI_SF,CHI,2025-12-28,0.13043478260869565,0.10526315789473684,0.18461538461538463,0.046153846153846156,1.3874949045230274,0.12195121951219512,0.16129032258064516,0.1527777777777778,0.041666666666666664,1.562876562511351,0.09120422766930351,0.28697353497867456
2025_18_DET_CHI,CHI,2026-01-04,0.05405405405405406,0.1111111111111111,0.10909090909090909,0.10909090909090909,1.2536668612047541,0.08888888888888889,0.03571428571428571,0.0821917808219178,0.0547945205479452,1.0901764476025004,0.03346476062304444,0.43707573749285755
2025_11_CIN_PIT,CIN,2025-11-16,0.047619047619047616,0.08695652173913043,0.13846153846153847,0.046153846153846156,1.8682199053429762,0.07894736842105263,0.07692307692307693,0.15625,0.03125,1.121725859660832,0.06889227286393923,0.2839186968084719
2025_12_NE_CIN,CIN,2025-11-23,0.0,0.125,0.047619047619047616,0.12698412698412698,1.4609404022070607,0.11904761904761904,0.03571428571428571,0.11428571428571428,0.08571428571428572,1.5951607186401695,0.038443126310421114,0.30888720320365387
2025_13_CIN_BAL,CIN,2025-11-27,0.04081632653061224,0.11764705882352941,0.10843373493975904,0.04819277108433735,1.2466611448197733,0.075,0.10526315789473684,0.0847457627118644,0.11864406779661017,1.698170686445195,0.2933884519361752,0.41938975958354086
2025_14_CIN_BUF,CIN,2025-12-07,0.07317073170731707,0.0,0.2,0.03333333333333333,1.978753633280137,0.1282051282051282,0.09090909090909091,0.19672131147540983,0.09836065573770492,1.7562258322904263,0.3023072528350017,0.3652789182085605
2025_15_BAL_CIN,CIN,2025-12-14,0.0425531914893617,0.03571428571428571,0.07894736842105263,0.09210526315789473,1.815410866624269,0.2222222222222222,0.3157894736842105,0.15789473684210525,0.10526315789473684,1.5078324068363613,-0.007107365747085876,0.3533854506396761
2025_16_CIN_MIA,CIN,2025-12-21,0.16666666666666666,0.08,0.19672131147540983,0.01639344262295082,1.1878069069134152,0.125,0.07407407407407407,0.15254237288135594,0.11864406779661017,1.51620924168737,0.3082457469450101,0.3426948071554325
2025_17_ARI_CIN,CIN,2025-12-28,0.09302325581395349,0.06666666666666667,0.136986301369863,0.0410958904109589,1.1438114583923418,0.045454545454545456,0.07692307692307693,0.12280701754385964,0.08771929824561403,1.3938855470509532,-0.13376937587282262,0.4401398310746838
